0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207
d2a0a398dffa2c067c35a94c8228ba64,13.65,1.3186813186813187,8.644688644688644,2.051282051282051,1.3919413919413919,1,0,4,3,0,0,0,2,2,1,0,0,0,2,0,0,2,1,2,2,1,0,3,1,1,0,2,3,3,4,2,0,0,0,0,0,0,7,0,0,0,3,0,3,0,5,0,2,1,2,4,1,0,1,1,4,1,0,0,0,2,4,1,1,0,0,3,0,0,0,3,3,0,5,6,3,3,0,0,0,0,1,0,0,1,0,1,1,0,1,2,0,0,2,1,1,0,1,1,0,6,0,4,3,0,0,2,2,1,0,0,0,2,0,0,0,2,1,0,2,2,1,0,3,0,1,1,0,2,3,3,4,0,0,0,2,0,0,3,0,0,7,0,4,3,0,5,0,2,1,2,4,0,1,1,4,1,0,0,2,0,4,0,1,0,1,0,3,0,0,3,3,0,5,0,6,3,3,0,0,0,1,0,0,1,0,1,0,1,2,1,0,2,1,1,0,1,1,0,6,0,0
d2b85d7473cbb2b2f857fc62032a89aa,12.98,10.169491525423728,9.70724191063174,1.5408320493066254,0.847457627118644,1,0,0,1,0,1,2,1,1,2,1,0,0,1,0,0,1,1,1,2,0,0,0,1,1,0,4,0,1,1,2,1,0,0,0,0,0,0,2,0,0,1,0,0,3,1,0,0,5,0,6,0,0,0,1,2,1,2,0,0,1,1,1,0,0,3,0,1,0,0,0,0,1,2,0,1,4,3,2,1,0,3,0,1,0,0,2,0,0,0,2,0,0,5,3,2,0,1,0,0,0,0,0,1,1,2,1,1,2,1,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0,4,0,1,1,0,6,2,2,1,0,4,0,0,0,2,5,1,0,1,0,0,5,0,6,0,0,1,2,1,2,0,1,0,1,0,0,3,0,6,0,1,0,0,0,1,2,2,0,1,4,3,1,0,3,0,1,0,0,0,0,0,2,1,0,5,3,2,0,1,0,0,0,0,1
d2be0f327fad28ee8f83061b29c9408e,11.65,2.317596566523605,8.240343347639485,3.0901287553648067,0.7725321888412017,1,0,2,0,6,1,1,7,1,0,1,0,0,0,1,2,0,0,2,0,0,0,1,3,1,0,0,1,2,1,1,1,0,1,0,1,0,2,0,0,0,0,3,0,1,1,0,0,0,0,0,4,2,0,5,1,0,0,1,0,1,1,0,0,20,2,0,1,0,2,0,1,0,3,1,2,8,2,0,0,0,3,0,0,0,1,0,0,0,2,2,0,0,1,0,2,0,0,0,6,0,0,2,0,1,1,7,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,3,1,0,0,1,2,1,0,0,1,1,1,0,0,1,0,2,0,0,0,3,1,0,0,0,0,0,2,0,5,1,0,0,0,1,0,1,0,0,2,0,0,0,1,2,0,1,0,3,0,1,2,8,2,0,0,3,0,0,0,1,0,0,2,2,0,0,1,0,2,0,0,0,6,0,1,0
d2efb5f55893b3fa8b8f042172e915b8,14.4,0.0,9.444444444444445,1.4583333333333333,0.9722222222222222,1,1,1,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,1,0,0,0,1,3,2,1,0,0,0,0,2,0,1,0,1,7,0,1,0,2,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,1,0,5,9,3,0,2,0,0,0,0,0,0,0,1,1,4,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,1,4,1,0,0,1,1,0,0,0,3,2,0,0,0,2,0,1,1,7,0,1,0,2,0,0,0,1,1,1,0,2,0,1,0,0,2,0,0,1,1,0,5,9,3,2,0,0,0,0,0,0,1,1,4,0,1,0,0,2,1,1,1,0,1,0,0,1
d312417d11d2c42dbea9aac36dafa913,10.32,0.4844961240310077,10.368217054263566,2.131782945736434,1.3565891472868217,1,2,2,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,1,0,0,0,1,1,4,1,0,0,0,2,0,0,2,1,0,2,2,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,1,1,3,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,0,0,1,1,4,0,0,0,0,2,0,0,2,1,0,1,1
d31906f695fa905dec7013849d3989fc,12.26,0.0,10.440456769983687,5.383360522022839,0.0,1,0,0,0,0,0,0,1,0,0,2,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,2,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
d35304243e118fbbe4a2276d4f3b94d,8.8,8.181818181818182,8.636363636363635,2.727272727272727,1.3636363636363635,1,0,5,0,1,2,0,1,0,1,1,0,1,1,0,0,3,0,3,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,5,0,0,0,0,0,1,2,1,0,0,5,0,1,5,0,0,2,5,0,4,3,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,1,0,5,0,2,5,1,3,0,0,0,0,1,0,0,1,0,0,2,2,0,0,2,0,0,0,2,0,2,0,0,5,0,2,0,1,0,1,1,0,1,1,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2,1,5,0,1,5,0,0,5,0,4,3,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,0,5,0,0,2,5,1,0,0,0,0,1,0,0,0,0,2,2,0,0,2,0,0,0,2,0,2,0,0,1
d372aba1489d8bd047d682c3db44a2d4,12.26,3.9967373572593803,7.993474714518761,4.32300163132137,1.8760195758564437,1,1,1,2,3,1,0,2,2,0,3,1,0,1,0,0,1,0,6,3,1,0,1,1,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,1,0,2,2,5,2,0,2,1,1,2,3,0,0,0,4,2,0,1,1,0,0,0,1,0,0,5,1,1,8,3,1,0,0,0,0,1,1,0,0,0,0,4,2,0,0,1,0,0,0,3,0,4,0,1,1,2,1,0,2,2,0,3,1,0,1,0,0,0,1,0,0,6,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,1,0,1,0,2,2,2,0,2,1,1,2,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,5,0,1,1,8,3,0,0,0,0,1,1,0,0,0,4,2,0,0,1,0,0,0,3,0,4,0,0,1
d383d9dba0017d26f0d3f7db62bf6c0,9.62,6.548856548856549,6.4449064449064455,3.2224532224532227,0.31185031185031187,1,0,1,1,0,0,1,2,6,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,4,1,3,1,0,2,1,2,0,0,1,0,0,0,3,2,0,2,1,0,2,1,0,1,0,2,1,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,6,2,1,7,0,2,2,0,3,0,0,1,1,0,1,0,0,1,2,0,2,1,3,0,2,0,0,1,0,1,1,0,1,2,6,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,4,1,3,0,0,0,1,0,2,0,0,0,1,0,3,3,2,1,0,2,1,0,1,2,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,6,0,2,1,7,0,2,0,3,0,0,1,1,1,0,0,1,0,0,2,1,3,0,2,0,0,1,0,1
d39bfb88295dbe54d18d10e48d004f17,11.79,0.0,8.99067005937235,4.749787955894827,0.5937234944868534,1,0,4,0,0,3,1,8,1,1,2,0,1,0,0,0,0,2,0,7,0,0,1,0,1,1,4,1,1,1,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,5,1,0,0,0,0,0,0,5,0,5,0,1,1,1,1,0,2,8,0,4,0,0,1,2,0,3,0,2,0,2,1,3,0,6,0,0,1,0,5,1,0,0,0,7,0,2,0,0,0,0,0,1,5,1,0,0,4,0,3,1,8,1,1,2,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,1,4,1,1,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,5,1,0,0,0,0,0,5,0,5,0,1,1,1,0,0,0,8,4,0,0,0,0,2,0,3,0,2,0,0,2,1,3,6,0,0,1,0,5,1,0,0,7,0,1,0,0,0,0,0,1,5,1,0,0,1
d413f6e685996902b2126b105278db03,15.87,0.1890359168241966,15.374921235034657,1.9533711405166982,1.260239445494644,1,1,0,0,0,0,1,3,3,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,2,1,0,0,1,4,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,3,0,0,1,2,0,1,0,1,0,2,2,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,3,0,1,1,10,1,0,3,86,0,1,0,1,1,0,0,0,1,3,3,2,0,2,0,0,0,85,2,1,1,3,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,1,0,2,1,0,1,4,0,0,0,1,0,3,0,1,0,0,0,3,0,0,1,2,0,0,1,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3,0,1,0,10,1,0,3,86,0,1,0,1,0,1
d414cc159df6b712591efac5ed99236e,17.38,0.5753739930955121,10.586881472957423,2.8768699654775607,0.6329113924050633,1,1,1,1,1,2,0,0,0,0,0,0,0,2,4,7,0,8,0,1,3,1,1,4,0,0,13,0,10,6,1,3,0,0,4,4,0,5,0,0,0,3,3,0,0,7,0,0,1,0,0,0,1,0,2,6,1,4,3,0,6,5,5,4,0,9,1,1,2,3,4,0,0,5,1,4,5,10,0,3,6,4,0,1,6,1,3,0,1,1,1,1,0,0,2,0,0,12,0,2,0,1,1,1,2,0,0,0,0,0,0,0,2,4,0,7,0,0,0,0,1,3,1,1,0,4,0,0,13,0,10,6,3,0,1,1,3,0,1,4,0,5,0,0,3,3,7,0,0,1,0,0,1,0,2,6,1,4,0,6,1,5,2,4,9,0,0,1,1,3,4,0,0,5,0,1,4,5,10,3,6,4,0,1,6,1,0,1,1,1,0,0,0,2,0,0,12,0,2,0,0,1
d41cf6f54e05e1ad435b04a2fb32875c,11.7,2.0512820512820515,8.376068376068377,1.965811965811966,1.4529914529914532,1,0,1,0,1,0,1,6,0,0,0,0,0,0,0,1,1,0,1,2,2,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,2,0,11,0,1,4,0,0,0,0,0,0,7,2,0,2,10,0,3,1,2,1,1,0,4,0,0,0,2,1,0,2,2,0,3,5,4,0,1,10,4,3,3,0,7,0,2,0,1,1,0,0,2,0,1,0,4,0,2,0,4,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,0,1,4,0,0,0,0,7,2,2,10,0,3,1,2,1,0,0,4,1,0,2,0,0,1,0,2,0,3,5,4,0,0,1,10,4,3,0,7,0,2,0,1,0,0,2,0,0,0,4,0,2,0,4,0,0,0,0,0
d435b775487072f124bb7f988e414d2c,13.79,7.034082668600435,9.064539521392314,2.7556200145032634,0.7251631617113851,1,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,2,1,0,1,11,4,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,2,0,1,3,0,2,3,0,4,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,2,0,0,0,0,0,1,2,1,11,4,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,2,0,1,3,2,3,0,4,1,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
d45ecf98ce2f38d9b670f9bf154cc679,11.16,0.0,9.229390681003585,3.1362007168458783,1.3440860215053763,1,2,0,0,0,5,0,5,1,0,1,1,2,1,0,1,3,2,0,0,0,1,1,0,0,0,8,0,7,1,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,2,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,4,1,0,0,1,2,0,0,1,1,0,1,0,1,0,0,5,0,2,0,0,8,0,2,0,2,0,0,5,0,5,1,0,1,1,2,1,0,0,1,3,1,0,0,0,0,1,1,0,0,0,0,8,0,7,1,0,0,1,0,7,0,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,6,0,0,4,1,0,1,2,0,0,1,1,1,0,1,0,0,5,0,2,0,0,8,0,2,0,0,0
d46727212789bb845b17936aa3f6d74e,11.43,0.26246719160104987,9.448818897637796,2.012248468941382,0.7874015748031497,1,0,3,2,0,0,1,3,2,0,5,1,1,1,0,0,1,0,0,3,1,0,1,1,1,0,0,0,2,1,0,0,0,0,1,1,1,1,2,0,0,1,4,0,1,1,0,4,2,3,2,0,0,2,1,2,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,8,0,0,1,0,2,0,1,1,0,0,1,2,4,0,0,1,1,0,1,0,0,2,0,0,0,3,2,0,1,3,2,0,5,1,1,1,0,0,0,1,2,1,0,3,1,0,1,0,1,1,0,0,0,2,1,0,2,1,0,0,0,0,1,1,1,2,0,1,4,1,0,4,2,3,2,0,2,1,2,1,0,1,1,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,2,8,0,1,0,2,0,1,1,0,1,2,4,0,2,1,1,0,1,0,0,2,0,0,0,1
d478999058bd21f54d8979f65aaf0038,12.5,8.72,8.08,2.64,2.56,1,1,1,2,3,0,0,1,0,1,4,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,1,0,2,3,0,2,1,0,0,0,0,2,0,0,0,1,4,1,1,1,0,3,2,0,5,3,7,1,2,5,2,0,0,0,1,2,0,0,0,3,2,2,0,0,0,2,0,3,2,2,3,2,1,2,0,1,0,1,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,8,0,1,1,2,0,0,1,0,1,4,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,3,0,0,1,0,2,1,0,0,0,2,0,0,1,4,1,0,3,2,0,5,7,1,2,5,2,0,0,1,0,2,0,0,3,0,0,2,2,0,0,2,0,3,0,2,2,3,2,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,8,0,0,0
d4883fd0096f61383699f16b08445285,13.79,0.0,9.789702683103698,2.7556200145032634,1.4503263234227701,1,2,3,0,0,0,0,6,0,0,0,2,2,0,0,1,2,0,3,2,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,3,4,0,0,1,0,0,0,0,0,0,2,1,2,0,0,3,0,0,0,0,0,0,1,4,1,0,1,0,4,0,2,0,1,0,0,0,3,2,3,0,0,0,6,0,0,0,2,2,0,0,0,1,2,0,0,3,2,0,1,0,0,0,1,1,0,1,0,0,2,0,5,0,1,0,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,3,0,0,0,0,0,0,4,1,0,1,1,4,0,2,0,1,0,0,0,3,0,1
d49047091361f2e8c34ce1065d943eba,15.03,0.0,9.115103127079175,2.860944777112442,1.264138389886893,1,1,6,0,0,3,0,0,2,2,0,1,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,3,7,1,0,0,0,0,1,2,0,3,1,1,0,0,2,0,0,2,0,1,1,0,1,1,3,0,0,0,0,1,7,1,0,2,0,0,7,0,0,1,1,2,2,0,0,0,0,2,2,1,0,0,0,0,1,1,6,0,3,0,0,2,2,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,7,0,1,0,0,0,1,0,4,0,1,0,3,0,3,7,1,0,0,0,1,2,0,3,1,1,0,2,0,0,3,2,1,1,0,1,0,1,3,0,0,0,0,0,1,7,1,2,0,0,7,0,0,1,2,2,0,0,0,0,2,2,1,0,0,0,0,1,0,1
d498d1793efd91ea21b2f8a5cba5c610,13.06,3.675344563552833,9.111791730474732,2.2970903522205206,0.9954058192955589,1,0,0,6,1,6,1,1,0,0,1,1,0,0,0,0,0,5,2,1,2,0,1,1,0,0,0,1,2,0,3,1,0,0,0,1,0,0,0,0,2,3,0,0,0,1,0,1,1,0,0,1,1,1,1,5,2,1,0,1,3,0,0,2,0,5,3,0,0,3,0,3,1,3,0,7,15,4,2,2,0,5,0,1,6,2,1,0,0,1,2,1,0,0,2,1,0,11,0,5,0,0,0,6,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,1,1,1,0,0,0,1,2,0,0,0,0,3,1,0,1,1,0,0,0,0,3,0,1,0,1,1,0,0,1,1,1,5,2,1,1,3,0,0,0,2,5,0,0,3,0,3,0,3,1,3,0,0,7,15,4,2,0,5,0,1,6,2,0,0,1,2,0,0,0,2,1,0,11,0,5,0,0,0
d4a7ecc3f23a91506330eea7eb7774ea,13.67,0.0,10.095098756400878,1.024140453547915,1.7556693489392832,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,3,1,0,1,0,0,0,2,0,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,1,2,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,23,0,5,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,1,1,0,0,0,1,0,0,2,0,6,0,0,1,0,0,1,1,0,0,0,0,3,0,1,2,0,0,2,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,1,0,0,23,0,5,0,1
d4ac33f2876dc7c20ab48fbbccea5547,16.89,0.0,13.7951450562463,1.5393724097098875,1.6577856719952635,0,1,0,0,0,1,0,0,0,0,0,1,0,0,18,1,0,1,0,0,1,0,2,0,0,0,0,1,13,17,0,4,1,0,0,0,4,2,2,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,2,0,1,1,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,11,0,0,0,0,1,0,0,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,18,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,13,17,2,0,0,0,4,1,0,0,4,2,2,0,0,1,9,0,0,0,0,0,0,0,0,2,0,1,7,0,3,0,1,0,0,0,1,0,0,2,2,0,0,0,0,11,0,0,0,1,0,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
d4b4429bbf3d2b4a82e57fecd74f0c60,13.53,0.07390983000739099,13.377679231337769,2.5868440502586845,1.6999260901699926,1,9,1,0,0,1,5,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,2,11,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,11,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,6,9,1,0,1,5,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,4,0,0,1,0,0,1,0,2,11,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,1
d4c3855c7c1111c1b8d303f911fb397c,9.09,0.44004400440044006,10.011001100110011,3.3003300330033003,0.8800880088008801,1,0,1,0,0,0,2,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,2,1,1,2,0,2,0,1,2,1,4,0,0,0,3,0,0,0,1,0,0,2,5,0,0,0,0,0,6,0,0,3,0,0,0,0,1,0,0,1,1,0,0,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,1,0,0,1,2,0,2,3,2,1,4,0,0,3,0,1,0,0,2,5,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,1,0,0,0,0,0
d4c40c73965ffeea19bbedd66ce54a6e,13.66,2.6354319180087846,10.76134699853587,1.5373352855051243,1.0980966325036603,1,1,1,3,0,1,2,3,4,1,2,0,0,0,0,0,1,0,1,4,3,4,3,0,1,0,1,1,2,0,2,0,4,1,0,4,0,5,0,0,0,3,2,0,2,0,3,3,3,2,1,0,0,0,4,4,1,1,0,1,2,0,2,0,0,2,0,2,1,1,2,2,1,3,3,2,12,0,0,1,0,2,3,0,1,2,0,0,2,0,1,3,0,10,1,0,0,0,0,9,0,1,1,3,1,2,3,4,1,2,0,0,0,0,0,0,1,0,0,1,4,3,4,3,1,0,1,0,1,1,2,0,1,0,0,2,0,4,0,4,0,5,0,0,3,2,0,3,3,3,2,1,0,0,4,4,1,1,1,2,0,0,0,0,2,2,0,0,2,1,2,2,1,3,0,3,2,12,0,1,0,2,3,0,1,2,0,2,0,1,3,0,10,1,0,0,0,0,9,0,1,0
d4d659cabd56ebc126cb92f15c811c90,11.75,0.6808510638297872,8.51063829787234,3.148936170212766,1.1914893617021276,1,0,3,1,0,0,0,0,1,2,1,0,0,3,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,3,1,0,1,1,1,2,0,3,0,4,2,0,0,0,1,2,0,4,1,1,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,1,0,2,5,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,3,2,1,0,0,0,0,3,0,3,1,0,0,0,1,2,1,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,3,1,1,1,1,3,0,4,2,0,0,1,2,0,4,1,1,0,0,0,1,3,2,0,2,0,1,0,0,0,1,0,1,1,0,2,5,1,1,0,1,0,1,1,0,1,0,1,0,0,0,3,2,1,0,0,0,0,3,0,1
d4d9a875b099688abf845ec5256e78b7,17.1,0.0,10.116959064327485,1.4035087719298245,0.9941520467836257,1,0,2,2,0,0,0,0,0,1,2,0,0,1,0,1,2,0,0,0,1,0,1,1,0,0,0,2,2,5,4,0,0,0,0,5,1,3,0,0,0,8,0,0,3,6,1,0,0,0,0,0,5,4,0,1,0,3,0,0,1,5,1,2,0,2,3,1,0,1,3,0,0,0,0,6,5,2,0,4,2,3,1,0,1,0,2,1,0,0,0,0,0,3,5,0,1,0,0,0,0,0,2,2,0,0,0,0,1,2,0,0,1,0,0,1,2,3,0,0,0,1,0,1,2,1,0,0,0,2,2,5,0,0,1,4,0,0,1,5,1,3,0,0,8,0,6,1,0,0,0,0,5,4,0,1,0,3,0,1,0,5,1,2,2,0,0,3,1,1,3,0,0,0,1,0,6,5,2,4,2,3,1,0,1,0,1,0,0,0,1,0,3,5,0,1,0,0,0,0,0,1
d516860f7ce507f3525fec5598a4618f,10.47,0.28653295128939826,8.882521489971346,1.910219675262655,1.146131805157593,1,0,0,2,0,0,3,1,1,0,2,1,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,1,0,1,0,0,0,0,1,2,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,0,2,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3,0,1,0,1,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,1,0,22,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
d52b368ea16f4f974db9595470d5b1ea,14.32,0.27932960893854747,7.751396648044692,2.5139664804469275,1.047486033519553,1,0,2,0,0,1,0,1,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,1,0,0,0,1,3,0,0,0,2,2,2,0,0,0,0,2,0,5,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,13,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,1,0,2,0,1,0,1,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,1,0,0,1,3,0,0,1,2,2,0,0,2,0,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,13,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1
